"Address","Content","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keyword 1","Meta Keywords 1 Length","H1-1","H1-1 length","H1-2","H1-2 length","H2-1","H2-1 length","H2-2","H2-2 length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","URL Encoded Address"
"https://nutrisport.es/web/tag/cross-training/","text/html; charset=UTF-8","200","OK","Indexable","","Nutrisport","10","85","","0","0","","0","Archivo de la etiqueta: cross-training","38","Cómo prepararse para un entrenamiento de cross-training","55","Marca de nutrición, suplementación deportiva y complementos alimenticios.","73","Únete a nuestra comunidad","25","index,follow","","","https://nutrisport.es/web/tag/cross-training/","","","","","106937","621","4.1590204","3","","8","4","0.56","159","88","6","6","540c2207334e92d465e3fb77c04d59d7","1.52","","","","https://nutrisport.es/web/tag/cross-training/"
"https://nutrisport.es/web/tag/suplementos-con-guarana/","text/html; charset=UTF-8","200","OK","Indexable","","Nutrisport","10","85","","0","0","","0","Archivo de la etiqueta: suplementos con guaraná","47","Suplementos deportivos con guaraná","34","Marca de nutrición, suplementación deportiva y complementos alimenticios.","73","Únete a nuestra comunidad","25","index,follow","","","https://nutrisport.es/web/tag/suplementos-con-guarana/","","","","","104370","583","4.0007296","3","","7","4","0.56","151","88","6","6","3865d9e9fbfec8e5c3e0dea923e2d09e","1.35","","","","https://nutrisport.es/web/tag/suplementos-con-guarana/"
"https://nutrisport.es/web/?p=1029","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","3","","0","0","0.0","0","0","0","0","","0.672","","https://nutrisport.es/web/vitamina-c/","HTTP Redirect","https://nutrisport.es/web/?p=1029"
"https://nutrisport.es/web/tag/tirosina/","text/html; charset=UTF-8","200","OK","Indexable","","Nutrisport","10","85","","0","0","","0","Archivo de la etiqueta: tirosina","32","Tirosina, ¿qué beneficios tiene?","32","Marca de nutrición, suplementación deportiva y complementos alimenticios.","73","Únete a nuestra comunidad","25","index,follow","","","https://nutrisport.es/web/tag/tirosina/","","","","","104200","581","3.9964638","3","","6","3","0.42","151","87","6","6","ea0fec497db1b22f59ef0c5b2c12c55d","1.383","","","","https://nutrisport.es/web/tag/tirosina/"
"https://nutrisport.es/web/?p=1020","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","3","","0","0","0.0","0","0","0","0","","0.68","","https://nutrisport.es/web/tirosina/","HTTP Redirect","https://nutrisport.es/web/?p=1020"
"http://nutrisport.es/img/cms/Logos/Logos%20Aminobolic_1.png","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","162","0","0.0","3","","0","0","0.0","0","0","0","0","","0.031","","https://nutrisport.es/img/cms/Logos/Logos%20Aminobolic_1.png","HTTP Redirect","http://nutrisport.es/img/cms/Logos/Logos%20Aminobolic_1.png"
"https://nutrisport.es/web/?p=1097","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","3","","0","0","0.0","0","0","0","0","","0.638","","https://nutrisport.es/web/desayuno-deportistas/","HTTP Redirect","https://nutrisport.es/web/?p=1097"
"https://nutrisport.es/web/tag/sodio/","text/html; charset=UTF-8","200","OK","Indexable","","Nutrisport","10","85","","0","0","","0","Archivo de la etiqueta: Sodio","29","Vitaminas y minerales para deportistas: la absorción","52","Marca de nutrición, suplementación deportiva y complementos alimenticios.","73","Únete a nuestra comunidad","25","index,follow","","","https://nutrisport.es/web/tag/sodio/","","","","","105057","587","4.0286684","3","","13","10","1.4","158","93","6","6","a2e9f0381617d54b676ecb1e919bec03","1.365","","","","https://nutrisport.es/web/tag/sodio/"
"https://nutrisport.es/web/?p=1088","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","3","","0","0","0.0","0","0","0","0","","0.69","","https://nutrisport.es/web/hidratos-de-carbono/","HTTP Redirect","https://nutrisport.es/web/?p=1088"
"https://nutrisport.es/weight-gainers/52-megapower-batido.html?utm_campaign=BlogPost&utm_medium=Link_weightgainers&utm_source=Blog","text/html; charset=utf-8","200","OK","Indexable","","MegaPower en batido es el aporte calórico para deportistas.","59","535","MegaPower en batido aporta hidratos de carbono, vitaminas, proteínas y minerales para un deportista. 3 sabores: fresa, chocolate y vainilla.","140","885","carbohidratos,whey protein,weight gainer,ganadores de peso,voluminizadores,subir de peso,nutrisport,volumen,congestión,masa muscular,fuerza,rocosidad muscular","158","MegaPower Sobres","16","","0","Escriba una reseña","18","Únete a nuestra comunidad","25","index,follow","","","","","","","","206660","2041","6.361001","3","","9","2","0.28","265","133","6","6","84b6dbb99be7186921c6d9129e2b8c1a","0.911","","","","https://nutrisport.es/weight-gainers/52-megapower-batido.html?utm_campaign=BlogPost&utm_medium=Link_weightgainers&utm_source=Blog"
"https://nutrisport.es/endurance/96-sportdrink-cafeina.html?utm_campaign=BlogPost&utm_medium=Imagen_SportDrinkCafeina&utm_source=Blog","text/html; charset=utf-8","200","OK","Indexable","","SportDrink con cafeína: Hidratos minerales y vitaminas.","55","485","SportDrink con cafeína: Bebida adaptada a la intensidad de tus entrenamientos que te permitirán reponer los minerales y las vitaminas necesarias. ","146","926","resistencia,endurance,aguante,cafeína,cafeina,energia,potencia,poder,rendimiento,combustión,sinergia,aliado,isotónica,bebida isotónica,bebida con cafeína,geles,gel,energía sostenida","181","Sport Drink Cafeína","19","","0","Escriba una reseña","18","Únete a nuestra comunidad","25","index,follow","","","","","","","","221875","2217","6.431916","3","","9","2","0.28","310","141","6","6","20149647aba133764becbcbd80ee0383","0.945","","","","https://nutrisport.es/endurance/96-sportdrink-cafeina.html?utm_campaign=BlogPost&utm_medium=Imagen_SportDrinkCafeina&utm_source=Blog"
"https://nutrisport.es/web/?p=1079","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","3","","0","0","0.0","0","0","0","0","","0.692","","https://nutrisport.es/web/vientre-plano/","HTTP Redirect","https://nutrisport.es/web/?p=1079"
"https://nutrisport.es/web/?p=1073","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","3","","0","0","0.0","0","0","0","0","","0.693","","https://nutrisport.es/web/entrenamiento-crosstraining/","HTTP Redirect","https://nutrisport.es/web/?p=1073"
"http://nutrisport.es/img/cms/logos.png","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","162","0","0.0","3","","0","0","0.0","0","0","0","0","","0.028","","https://nutrisport.es/img/cms/logos.png","HTTP Redirect","http://nutrisport.es/img/cms/logos.png"
"https://nutrisport.es/web/como-adelgazar/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","3","","3","1","0.14","0","0","0","0","","0.692","","https://nutrisport.es/web/como-adelgazar-y-por-que-no-estas-progresando/","HTTP Redirect","https://nutrisport.es/web/como-adelgazar/"
"https://nutrisport.es/web/?p=1062","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","3","","0","0","0.0","0","0","0","0","","0.664","","https://nutrisport.es/web/proteinas-my-protein/","HTTP Redirect","https://nutrisport.es/web/?p=1062"
"http://nutrisport.es/img/cms/Logos/FitMineralLogo.jpg","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","162","0","0.0","3","","0","0","0.0","0","0","0","0","","0.029","","https://nutrisport.es/img/cms/Logos/FitMineralLogo.jpg","HTTP Redirect","http://nutrisport.es/img/cms/Logos/FitMineralLogo.jpg"
"https://nutrisport.es/web/tag/keto/","text/html; charset=UTF-8","200","OK","Indexable","","Nutrisport","10","85","","0","0","","0","Archivo de la etiqueta: keto","28","Dieta keto: qué es y cosas que debes saber.","43","Marca de nutrición, suplementación deportiva y complementos alimenticios.","73","Únete a nuestra comunidad","25","index,follow","","","https://nutrisport.es/web/tag/keto/","","","","","105207","611","4.044086","3","","8","5","0.7","153","90","6","6","15c5a33cc3af28504f6b366f3ee8c674","1.378","","","","https://nutrisport.es/web/tag/keto/"
"http://nutrisport.es/img/cms/Logos/SPRINT%20GEL.png","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","162","0","0.0","3","","0","0","0.0","0","0","0","0","","0.031","","https://nutrisport.es/img/cms/Logos/SPRINT%20GEL.png","HTTP Redirect","http://nutrisport.es/img/cms/Logos/SPRINT%20GEL.png"
"https://nutrisport.es/web/?p=1057","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","3","","0","0","0.0","0","0","0","0","","0.697","","https://nutrisport.es/web/levadura-de-cerveza/","HTTP Redirect","https://nutrisport.es/web/?p=1057"
"http://nutrisport.es/img/cms/Logos/Enershot.jpg","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","162","0","0.0","3","","0","0","0.0","0","0","0","0","","0.029","","https://nutrisport.es/img/cms/Logos/Enershot.jpg","HTTP Redirect","http://nutrisport.es/img/cms/Logos/Enershot.jpg"
"https://nutrisport.es/control-de-peso/60-l-carnitina-te-verde.html","text/html; charset=utf-8","301","Moved","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","3","","2","2","0.28","0","0","0","0","","0.188","","https://nutrisport.es/60-l-carnitina-te-verde.html","HTTP Redirect","https://nutrisport.es/control-de-peso/60-l-carnitina-te-verde.html"
"http://nutrisport.es/img/cms/Logos/vegan-Protein.jpg","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","162","0","0.0","3","","0","0","0.0","0","0","0","0","","0.027","","https://nutrisport.es/img/cms/Logos/vegan-Protein.jpg","HTTP Redirect","http://nutrisport.es/img/cms/Logos/vegan-Protein.jpg"
"https://nutrisport.es/vitaminas-minerales-y-antioxidantes/84-higado-desecado.html?utm_campaign=BlogPosts&utm_medium=Link_higadoDesecado&utm_source=Blog","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","3","","2","2","0.28","0","0","0","0","","0.195","","https://nutrisport.es/vitaminas-minerales-y-antioxidantes/163-hemo-2.html","HTTP Redirect","https://nutrisport.es/vitaminas-minerales-y-antioxidantes/84-higado-desecado.html?utm_campaign=BlogPosts&utm_medium=Link_higadoDesecado&utm_source=Blog"
"https://nutrisport.es/web/tag/l-arginina/","text/html; charset=UTF-8","200","OK","Indexable","","Nutrisport","10","85","","0","0","","0","Archivo de la etiqueta: l-arginina","34","Óxido Nítrico: Qué es y cómo nos afecta","39","Marca de nutrición, suplementación deportiva y complementos alimenticios.","73","Únete a nuestra comunidad","25","index,follow","","","https://nutrisport.es/web/tag/l-arginina/","","","","","104617","596","4.0593834","3","","8","5","0.7","154","90","6","6","c5ad6bcd984dc835f42fa704e9ebb776","1.421","","","","https://nutrisport.es/web/tag/l-arginina/"
"https://nutrisport.es/energeticos-estimulantes/25-stimulred-enershot.htm","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","3","","1","1","0.14","0","0","0","0","","0.49","","","","https://nutrisport.es/energeticos-estimulantes/25-stimulred-enershot.htm"
"https://nutrisport.es/web/tag/dieta/","text/html; charset=UTF-8","200","OK","Indexable","","Nutrisport","10","85","","0","0","","0","Archivo de la etiqueta: dieta","29","Receta proteica saludable: Halloween cheesecake.","48","Marca de nutrición, suplementación deportiva y complementos alimenticios.","73","Únete a nuestra comunidad","25","index,follow","","","https://nutrisport.es/web/tag/dieta/","","","","","110579","681","4.3113284","3","","15","11","1.54","166","97","6","6","995adc4921d80cd68eb2b0c94cb4dd81","1.428","","","","https://nutrisport.es/web/tag/dieta/"
"https://nutrisport.es/web/?p=987","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","3","","0","0","0.0","0","0","0","0","","0.7","","https://nutrisport.es/web/caseina/","HTTP Redirect","https://nutrisport.es/web/?p=987"
"http://nutrisport.es/img/cms/Sin%20WHEY%20BAR.png","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","162","0","0.0","3","","0","0","0.0","0","0","0","0","","0.029","","https://nutrisport.es/img/cms/Sin%20WHEY%20BAR.png","HTTP Redirect","http://nutrisport.es/img/cms/Sin%20WHEY%20BAR.png"
"https://nutrisport.es/fitness-y-musculacion/13-whey-gold-protein.html?utm_campaign=BlogPost&utm_medium=Link_ganar-masa-muscular&utm_source=Blog","text/html; charset=utf-8","200","OK","Indexable","","Whey Gold Protein: proteína 100% whey protein","45","426","Whey Gold Protein de NutriSport es una excelente fuente de proteína (100% Whey Protein) para optimizar tu recuperación y ganar masa muscular.","141","927","whey gold protein,nutrisport,proteínas,whey protein,protein","59","Whey Gold Protein","17","","0","Escriba una reseña","18","Únete a nuestra comunidad","25","index,follow","","","","","","","","230800","2231","6.1529117","3","","9","2","0.28","320","164","6","6","b61584f9048c35e6f0f7a692ab2db240","0.987","","","","https://nutrisport.es/fitness-y-musculacion/13-whey-gold-protein.html?utm_campaign=BlogPost&utm_medium=Link_ganar-masa-muscular&utm_source=Blog"
"https://nutrisport.es/web/category/sin-categoria/","text/html; charset=UTF-8","200","OK","Indexable","","Nutrisport","10","85","","0","0","","0","Astenia primaveral: Combatir el cansancio","41","Snacks saludables según tus tentaciones.","40","Únete a nuestra comunidad","25","","0","index,follow","","","https://nutrisport.es/web/category/sin-categoria/","https://nutrisport.es/web/category/sin-categoria/page/2/","","","","118787","908","5.176411","3","","21","19","2.66","188","97","6","6","55036236cf79420f66d8a3d7ef089869","1.586","","","","https://nutrisport.es/web/category/sin-categoria/"
"http://nutrisport.es/img/cms/Logos/SportDrinkCeroCaloriasLogo.jpg","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","162","0","0.0","3","","0","0","0.0","0","0","0","0","","0.028","","https://nutrisport.es/img/cms/Logos/SportDrinkCeroCaloriasLogo.jpg","HTTP Redirect","http://nutrisport.es/img/cms/Logos/SportDrinkCeroCaloriasLogo.jpg"
"https://nutrisport.es/productos-por-objetivo/151-carbo-gel.html","text/html; charset=utf-8","301","Moved","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","3","","4","3","0.42","0","0","0","0","","0.186","","https://nutrisport.es/endurance/151-carbo-gel.html","HTTP Redirect","https://nutrisport.es/productos-por-objetivo/151-carbo-gel.html"
"https://nutrisport.es/web/tag/spirulina-cn/","text/html; charset=UTF-8","200","OK","Indexable","","Nutrisport","10","85","","0","0","","0","Archivo de la etiqueta: Spirulina CN","36","Spirulina, el alga de los deportistas","37","Marca de nutrición, suplementación deportiva y complementos alimenticios.","73","Únete a nuestra comunidad","25","index,follow","","","https://nutrisport.es/web/tag/spirulina-cn/","","","","","104475","571","3.90336","3","","7","4","0.56","153","89","6","6","a6fd5b07ab6f6fd49e071ab8cce72bcd","1.395","","","","https://nutrisport.es/web/tag/spirulina-cn/"
"http://nutrisport.es/img/cms/Logos/WHEY%20PROTEIN%203%201.png","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","162","0","0.0","3","","0","0","0.0","0","0","0","0","","0.03","","https://nutrisport.es/img/cms/Logos/WHEY%20PROTEIN%203%201.png","HTTP Redirect","http://nutrisport.es/img/cms/Logos/WHEY%20PROTEIN%203%201.png"
"https://nutrisport.es/83-productos?p=4","text/html; charset=utf-8","200","OK","Indexable","","Productos (4) - Nutrisport","26","224","En tu tienda online de NutriSport encontrarás todo tipo de suplementos de salud, belleza y nutrición deportiva. Compra la mejor marca de nutrición.","147","927","Estimado cliente,

Un cordial saludo,
Atención al cliente","60","Productos","9","","0","En tu tienda online de NutriSport encontrarás todo tipo de suplementos de salud, belleza y nutrición deportiva. Compra la mejor marca de nutrición.","147","Categorías","10","index,follow","","","","","","","","254940","1510","3.9874732","3","","185","4","0.56","446","111","6","6","4894d8d27501aa7c6563b000708a1def","1.077","","","","https://nutrisport.es/83-productos?p=4"
"https://nutrisport.es/web/type/image/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","3","","402","336","47.06","0","0","0","0","","0.705","","https://nutrisport.es/web","HTTP Redirect","https://nutrisport.es/web/type/image/"
"http://nutrisport.es/img/cms/Logos/FatBurnersSHOTLogo.jpg","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","162","0","0.0","3","","0","0","0.0","0","0","0","0","","0.029","","https://nutrisport.es/img/cms/Logos/FatBurnersSHOTLogo.jpg","HTTP Redirect","http://nutrisport.es/img/cms/Logos/FatBurnersSHOTLogo.jpg"
"http://nutrisport.es/img/cms/Logos/CarboBlockerLogo.jpg","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","162","0","0.0","3","","0","0","0.0","0","0","0","0","","0.029","","https://nutrisport.es/img/cms/Logos/CarboBlockerLogo.jpg","HTTP Redirect","http://nutrisport.es/img/cms/Logos/CarboBlockerLogo.jpg"
"http://nutrisport.es/img/cms/Logos/Logos%20body%20mass.png","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","162","0","0.0","3","","0","0","0.0","0","0","0","0","","0.033","","https://nutrisport.es/img/cms/Logos/Logos%20body%20mass.png","HTTP Redirect","http://nutrisport.es/img/cms/Logos/Logos%20body%20mass.png"
"https://nutrisport.es/web/tag/batido-de-proteinas-vegetales/","text/html; charset=UTF-8","200","OK","Indexable","","Nutrisport","10","85","","0","0","","0","Archivo de la etiqueta: batido de proteínas vegetales","53","Proteínas vegetales, ¡inclúyelas en tu dieta!","45","Marca de nutrición, suplementación deportiva y complementos alimenticios.","73","Únete a nuestra comunidad","25","index,follow","","","https://nutrisport.es/web/tag/batido-de-proteinas-vegetales/","","","","","104475","571","3.9295745","3","","7","4","0.56","151","89","6","6","a44d9dced42c6e5ec4e5ee8bdd4ef8f1","1.382","","","","https://nutrisport.es/web/tag/batido-de-proteinas-vegetales/"
"https://nutrisport.es/web/tag/control-de-peso/","text/html; charset=UTF-8","200","OK","Indexable","","Nutrisport","10","85","","0","0","","0","Archivo de la etiqueta: control de peso","39","Dieta keto: qué es y cosas que debes saber.","43","Marca de nutrición, suplementación deportiva y complementos alimenticios.","73","Únete a nuestra comunidad","25","index,follow","","","https://nutrisport.es/web/tag/control-de-peso/","","","","","108181","684","4.382717","3","","11","7","0.98","163","93","6","6","715a4a8d21769fcb944ef73853b2f3a7","1.364","","","","https://nutrisport.es/web/tag/control-de-peso/"
"http://nutrisport.es/img/cms/rosehips.PNG","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","162","0","0.0","3","","0","0","0.0","0","0","0","0","","0.031","","https://nutrisport.es/img/cms/rosehips.PNG","HTTP Redirect","http://nutrisport.es/img/cms/rosehips.PNG"
"https://nutrisport.es/catalogo/211-isolean.html","text/html; charset=utf-8","301","Moved","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","3","","2","1","0.14","0","0","0","0","","0.14","","https://nutrisport.es/fitness-y-musculacion/211-isolean.html","HTTP Redirect","https://nutrisport.es/catalogo/211-isolean.html"
"https://nutrisport.es/aminoacidos-y-peptidos/44-ovopeptidos.html","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","3","","2","2","0.28","0","0","0","0","","0.551","","","","https://nutrisport.es/aminoacidos-y-peptidos/44-ovopeptidos.html"
"http://nutrisport.es/img/cms/Colina%20inositol.png","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","162","0","0.0","3","","0","0","0.0","0","0","0","0","","0.028","","https://nutrisport.es/img/cms/Colina%20inositol.png","HTTP Redirect","http://nutrisport.es/img/cms/Colina%20inositol.png"
"https://nutrisport.es/aumento-de-resistencia/208-sprint-gel.html","text/html; charset=utf-8","301","Moved","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","3","","7","5","0.7","0","0","0","0","","0.179","","https://nutrisport.es/endurance/208-sprint-gel.html","HTTP Redirect","https://nutrisport.es/aumento-de-resistencia/208-sprint-gel.html"
"http://nutrisport.es/img/cms/Logos/FatBurners500Logo.jpg","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","162","0","0.0","3","","0","0","0.0","0","0","0","0","","0.029","","https://nutrisport.es/img/cms/Logos/FatBurners500Logo.jpg","HTTP Redirect","http://nutrisport.es/img/cms/Logos/FatBurners500Logo.jpg"
"http://nutrisport.es/img/cms/FLAVONOIDES.PNG","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","162","0","0.0","3","","0","0","0.0","0","0","0","0","","0.027","","https://nutrisport.es/img/cms/FLAVONOIDES.PNG","HTTP Redirect","http://nutrisport.es/img/cms/FLAVONOIDES.PNG"
"https://nutrisport.es/web/tag/running/","text/html; charset=UTF-8","200","OK","Indexable","","Nutrisport","10","85","","0","0","","0","Archivo de la etiqueta: running","31","Calorías: ¿cuántas se queman al correr?","39","Marca de nutrición, suplementación deportiva y complementos alimenticios.","73","Únete a nuestra comunidad","25","index,follow","","","https://nutrisport.es/web/tag/running/","","","","","103945","567","3.8733852","3","","6","3","0.42","150","87","6","6","eac236d2b9c3913f0a6f42d9c23ac178","1.39","","","","https://nutrisport.es/web/tag/running/"
"https://nutrisport.es/aminoacidos-y-peptidos/302-aminodrink.html","text/html; charset=utf-8","301","Moved","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","3","","1","1","0.14","0","0","0","0","","0.142","","https://nutrisport.es/inicio/302-stimulred-gummy.html","HTTP Redirect","https://nutrisport.es/aminoacidos-y-peptidos/302-aminodrink.html"
"https://nutrisport.es/web/tag/suplementos-con-taurina/","text/html; charset=UTF-8","200","OK","Indexable","","Nutrisport","10","85","","0","0","","0","Archivo de la etiqueta: suplementos con taurina","47","Taurina: ¿qué beneficios nos puede aportar?","43","Marca de nutrición, suplementación deportiva y complementos alimenticios.","73","Únete a nuestra comunidad","25","index,follow","","","https://nutrisport.es/web/tag/suplementos-con-taurina/","","","","","104273","571","3.9197235","3","","6","3","0.42","151","88","6","6","fe9c28765abb68173fb8b46f7c5aee90","1.395","","","","https://nutrisport.es/web/tag/suplementos-con-taurina/"
"http://nutrisport.es/img/cms/Logos/CarboLogo.jpg","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","162","0","0.0","3","","0","0","0.0","0","0","0","0","","0.028","","https://nutrisport.es/img/cms/Logos/CarboLogo.jpg","HTTP Redirect","http://nutrisport.es/img/cms/Logos/CarboLogo.jpg"
"http://nutrisport.es/img/cms/Logos/Carinitina1500Logo.jpg","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","162","0","0.0","3","","0","0","0.0","0","0","0","0","","0.026","","https://nutrisport.es/img/cms/Logos/Carinitina1500Logo.jpg","HTTP Redirect","http://nutrisport.es/img/cms/Logos/Carinitina1500Logo.jpg"
"http://nutrisport.es/img/cms/Logos/SDRINK%20PLUS%202.png","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","162","0","0.0","3","","0","0","0.0","0","0","0","0","","0.032","","https://nutrisport.es/img/cms/Logos/SDRINK%20PLUS%202.png","HTTP Redirect","http://nutrisport.es/img/cms/Logos/SDRINK%20PLUS%202.png"
"https://nutrisport.es/endurance/32-sportdrink-isotonico.html?utm_campaign=BlogPost&utm_medium=Link_Endurance&utm_source=Blog","text/html; charset=utf-8","200","OK","Indexable","","SportDrink Isotónico","20","178","Bebida adaptada a la intensidad de tus entrenamientos que te permitirán reponer los minerales y las vitaminas necesarias para prolongar el rendimiento, retrasar la fatiga, hidratar adecuadamente el organismo y evitar calambres musculares","237","1516","resistencia,endurance,aguante,cafeína,cafeina,energia,potencia,poder,rendimiento,combustión,sinergia,aliado,isotónica,bebida isotónica,bebida con cafeína,geles,gel,energía sostenida","181","Sport Drink Isotónico","21","","0","Escriba una reseña","18","Únete a nuestra comunidad","25","index,follow","","","","","","","","213586","2044","6.2157254","3","","9","2","0.28","288","143","6","6","4876491694187f3ee6b54ea65cbab3b9","0.917","","","","https://nutrisport.es/endurance/32-sportdrink-isotonico.html?utm_campaign=BlogPost&utm_medium=Link_Endurance&utm_source=Blog"
"https://nutrisport.es/web/tag/entrevista-2/","text/html; charset=UTF-8","200","OK","Indexable","","Nutrisport","10","85","","0","0","","0","Archivo de la etiqueta: entrevista","34","Entrevista a David Casinos: «El deporte me dio la oportunidad de ver»","69","Marca de nutrición, suplementación deportiva y complementos alimenticios.","73","Únete a nuestra comunidad","25","index,follow","","","https://nutrisport.es/web/tag/entrevista-2/","","","","","104105","582","3.945293","3","","7","4","0.56","150","88","6","6","5fb7d6805f4a52b257fb89c104d8c650","1.415","","","","https://nutrisport.es/web/tag/entrevista-2/"
"https://nutrisport.es/web/tag/glucogeno/","text/html; charset=UTF-8","200","OK","Indexable","","Nutrisport","10","85","","0","0","","0","Archivo de la etiqueta: glucógeno","33","Carbohidratos y glucógeno: ¿cómo pueden ayudarte en tus entrenos?","65","Marca de nutrición, suplementación deportiva y complementos alimenticios.","73","Únete a nuestra comunidad","25","index,follow","","","https://nutrisport.es/web/tag/glucogeno/","","","","","104851","626","4.2271547","3","","7","4","0.56","152","88","6","6","54e9053f351322e7a8c14b037c8eff71","1.397","","","","https://nutrisport.es/web/tag/glucogeno/"
